Win Prob,Loss Prob,Tie Prob
0.429126,0.48932,0.0834951
0.4143,0.491675,0.0979432
0.438224,0.485521,0.0820463
0.391051,0.498054,0.113813
0.414093,0.490347,0.0984556
0.413255,0.500975,0.0896686
0.408163,0.505345,0.090379
0.419884,0.48166,0.106178
0.419574,0.498062,0.0852713
0.453307,0.459144,0.0904669
0.422749,0.501422,0.0862559
0.418672,0.486044,0.0962464
0.449373,0.463838,0.0925747
0.431487,0.474247,0.0991254
0.464529,0.447036,0.0923226
0.452794,0.471098,0.083815
0.427451,0.47549,0.0980392
0.418112,0.493256,0.0953757
0.462945,0.450433,0.0914341
0.437137,0.472921,0.0957447
0.429412,0.464706,0.108824
0.458008,0.450195,0.0986328
0.431085,0.481916,0.0909091
0.425676,0.498069,0.0820463
0.43122,0.489756,0.0839024
0.438596,0.462963,0.103314
0.432617,0.487305,0.0830078
0.40444,0.497104,0.0994208
0.419011,0.511154,0.0766246
0.417154,0.503899,0.0808967
0.448276,0.47318,0.0842912
0.438529,0.46273,0.10455
0.416748,0.497566,0.0866602
0.438356,0.469667,0.0958904
0.442197,0.469171,0.0934489
0.417722,0.500487,0.0866602
0.42483,0.491756,0.0921435
0.43065,0.483996,0.0902037
0.410455,0.500484,0.090029
0.427317,0.48878,0.0878049
0.430392,0.471569,0.1
0.418537,0.480976,0.102439
0.413022,0.509232,0.0826045
0.393678,0.534483,0.0804598
0.412791,0.495155,0.0949612
0.427593,0.492172,0.0802348
0.432146,0.487007,0.0846968
0.420901,0.513902,0.0699904
0.43829,0.477162,0.0884354
0.438786,0.473066,0.0901077
0.386033,0.510184,0.112512
0.428711,0.485352,0.0888672
0.433888,0.474045,0.0950049
0.410506,0.503891,0.0953307
0.4355,0.491756,0.0785645
0.415222,0.493256,0.0973025
0.438104,0.48646,0.0860735
0.429961,0.478599,0.0933852
0.444444,0.46087,0.0985507
0.407551,0.508228,0.0880929
0.414062,0.500977,0.0878906
0.415534,0.484466,0.102913
0.417238,0.493634,0.0940255
0.414258,0.493256,0.0944123
0.432821,0.498081,0.0758157
0.441724,0.464251,0.0959843
0.418919,0.496139,0.0878378
0.442177,0.47619,0.0826045
0.425926,0.471735,0.107212
0.425511,0.47517,0.101266
0.448209,0.47241,0.0842207
0.423225,0.486564,0.0940499
0.446933,0.47517,0.0817916
0.411361,0.502449,0.0881489
0.41537,0.484436,0.10214
0.419981,0.488846,0.0911736
0.442495,0.467836,0.0925926
0.461312,0.442703,0.0969638
0.419574,0.489341,0.0968992
0.426912,0.476283,0.10455
0.39499,0.519268,0.0876686
0.380721,0.512171,0.107108
0.429126,0.482524,0.092233
0.429537,0.480695,0.0897683
0.42623,0.476374,0.099325
0.430515,0.490768,0.0835763
0.41165,0.48835,0.103883
0.423188,0.487923,0.0917874
0.418537,0.499512,0.0868293
0.447471,0.478599,0.077821
0.424736,0.473634,0.108341
0.461762,0.460794,0.0793804
0.431202,0.483527,0.0891473
0.433981,0.500971,0.068932
0.397274,0.508277,0.097371
0.461988,0.457115,0.08577
0.450292,0.461014,0.0925926
0.457926,0.455969,0.0870841
0.412853,0.49075,0.0993184
0.416992,0.489258,0.0947266
0.452081,0.46757,0.0851888
0.44347,0.478558,0.0808967
0.431238,0.473477,0.0962672
0.422027,0.492203,0.0906433
0.42607,0.5,0.0826848
0.427746,0.488439,0.0953757
0.402132,0.506783,0.0959302
0.4294,0.477756,0.0967118
0.428848,0.484995,0.0919652
0.426386,0.474187,0.106119
0.422372,0.514947,0.0684667
0.431335,0.477756,0.0938104
0.427875,0.477583,0.0945419
0.412331,0.500963,0.0915222
0.419574,0.489341,0.0930233
0.435673,0.47271,0.0964912
0.40856,0.501946,0.0904669
0.416747,0.491819,0.102021
0.410906,0.496592,0.0963973
0.429952,0.489855,0.084058
0.404669,0.504864,0.094358
0.460117,0.461089,0.0797665
0.44058,0.474396,0.0898551
0.417808,0.481409,0.10274
0.451644,0.455513,0.0957447
0.397461,0.514648,0.0917969
0.402142,0.500487,0.10224
0.428571,0.487852,0.0845481
0.435547,0.475586,0.0917969
0.445535,0.473994,0.0824338
0.441006,0.474855,0.0870406
0.416667,0.504845,0.0891473
0.431774,0.483431,0.088694
0.422027,0.489279,0.0896686
0.435873,0.489875,0.0771456
0.432459,0.485909,0.0864917
0.455513,0.469052,0.0831721
0.439261,0.472303,0.0971817
0.429952,0.478261,0.0956522
0.437073,0.453659,0.112195
0.409533,0.503891,0.0914397
0.428991,0.46621,0.106758
0.413592,0.509709,0.0796117
0.420192,0.497115,0.0875
0.443689,0.478641,0.0805825
0.419261,0.496109,0.0885214
0.440039,0.465184,0.0976789
0.407407,0.501949,0.0935673
0.441346,0.480769,0.0807692
0.408824,0.496078,0.0980392
0.427451,0.5,0.0764706
0.447445,0.472517,0.0858245
0.439614,0.483092,0.0821256
0.431752,0.476283,0.0958374
0.403902,0.509268,0.0897561
0.427317,0.482927,0.0917073
0.428571,0.485521,0.0878378
0.430918,0.491787,0.0821256
0.433781,0.488484,0.0863724
0.436047,0.472868,0.0959302
0.430108,0.493646,0.0811339
0.427593,0.468689,0.108611
0.422222,0.491787,0.0869565
0.433998,0.483381,0.0854701
0.443793,0.473118,0.0840665
0.441748,0.492233,0.0728155
0.431884,0.490821,0.0879227
0.426485,0.492697,0.0827653
0.390595,0.527831,0.0911708
0.398068,0.517874,0.0879227
0.423337,0.502411,0.0771456
0.42677,0.481086,0.0960233
0.426214,0.494175,0.0864078
0.421616,0.497566,0.0847128
0.452427,0.471845,0.0805825
0.43304,0.484848,0.085044
0.423265,0.481916,0.0987292
0.439689,0.487354,0.0768482
0.414062,0.503906,0.0859375
0.438529,0.482091,0.0842207
0.439689,0.481518,0.0826848
0.419103,0.496101,0.0896686
0.422135,0.494613,0.0842311
0.427317,0.485854,0.0936585
0.43259,0.470417,0.0989331
0.405615,0.515005,0.0832527
0.401734,0.523121,0.0895954
0.403131,0.5,0.101761
0.418695,0.516066,0.0681597
0.431051,0.485053,0.0877531
0.446289,0.473633,0.0820312
0.41068,0.502913,0.0941748
0.452775,0.477118,0.0740019
0.410506,0.5107,0.0885214
0.424779,0.490659,0.0855457
0.431353,0.493671,0.0778968
0.420233,0.502918,0.0797665
0.457088,0.462874,0.0867888
0.413527,0.482126,0.111111
0.420388,0.498058,0.0864078
0.437992,0.481299,0.0826772
0.41376,0.486434,0.102713
0.445525,0.465953,0.0933852
0.429122,0.495661,0.0819672
0.433723,0.495127,0.0760234
0.474855,0.440039,0.0860735
0.411591,0.497053,0.0943026
0.432039,0.485437,0.0883495
0.421154,0.509615,0.075
0.452519,0.477713,0.0794574
0.434275,0.481986,0.0876339
0.440349,0.465567,0.099903
0.456226,0.444553,0.103113
0.437739,0.45977,0.106322
0.425121,0.487923,0.0898551
0.446583,0.487969,0.0741097
0.41376,0.481589,0.109496
0.450539,0.474045,0.0773751
0.41537,0.488327,0.100195
0.41244,0.513876,0.0784689
0.437259,0.48166,0.0868726
0.444444,0.466862,0.0935673
0.439024,0.476098,0.0868293
0.419981,0.504365,0.0795344
0.438596,0.483431,0.079922
0.410853,0.503876,0.0920543
0.463628,0.460718,0.0824442
0.446394,0.465887,0.0896686
0.456226,0.457198,0.0904669
0.432195,0.48,0.0907317
0.421559,0.493744,0.0895091
0.439497,0.478219,0.0851888
0.401923,0.524038,0.0769231
0.467899,0.464008,0.0749027
0.418199,0.501452,0.0871249
0.441091,0.480039,0.0817916
0.43038,0.496592,0.0769231
0.419167,0.511133,0.070668
0.432879,0.503891,0.0651751
0.454017,0.466602,0.0851888
0.423892,0.491329,0.0876686
0.439453,0.479492,0.0849609
0.427459,0.485881,0.0895813
0.449658,0.476051,0.0752688
0.440465,0.490803,0.0755082
0.432432,0.466216,0.107143
0.435034,0.492782,0.0769971
0.443038,0.470302,0.090555
0.426214,0.48835,0.0883495
0.44058,0.468599,0.0927536
0.431202,0.491279,0.0813953
0.457005,0.4657,0.0821256
0.415445,0.502444,0.0821114
0.471735,0.459064,0.0730994
0.447368,0.475634,0.079922
0.396518,0.528046,0.0793037
0.444985,0.466407,0.0934761
0.447445,0.470588,0.0848602
0.474708,0.452335,0.0758755
0.434868,0.477963,0.0910872
0.422027,0.491228,0.0916179
0.4258,0.490786,0.0921435
0.419261,0.477626,0.108949
0.397672,0.516974,0.0911736
0.44305,0.482625,0.0772201
0.413659,0.484878,0.106341
0.420498,0.495211,0.091954
0.402522,0.505335,0.0960233
0.422287,0.480938,0.101662
0.43677,0.485409,0.0807393
0.421875,0.503906,0.0761719
0.446933,0.479065,0.0769231
0.441319,0.478177,0.085354
0.398827,0.520039,0.086999
0.447776,0.473888,0.0841393
0.436364,0.48134,0.0880383
0.416586,0.489875,0.101254
0.43272,0.486931,0.0842207
0.452519,0.486434,0.0639535
0.421769,0.485909,0.0952381
0.439765,0.473066,0.0910872
0.426912,0.50242,0.0764763
0.414062,0.504883,0.0839844
0.442418,0.481766,0.0854127
0.432692,0.471154,0.1
0.42871,0.499515,0.0775946
0.420444,0.487946,0.0983607
0.442157,0.473529,0.0882353
0.415222,0.483622,0.106936
0.428571,0.501931,0.0733591
0.449318,0.47076,0.08577
0.404692,0.504399,0.0957967
0.456693,0.457677,0.0875984
0.424658,0.497065,0.0812133
0.419479,0.486017,0.0973963
0.47517,0.444985,0.0817916
0.451302,0.464802,0.0887175
0.42029,0.479227,0.103382
0.424805,0.49707,0.0849609
0.433171,0.458537,0.108293
0.424155,0.482126,0.0966184
0.422439,0.489756,0.0926829
0.445959,0.474197,0.0886076
0.424301,0.501446,0.0819672
0.448643,0.471899,0.0823643
0.423529,0.480392,0.1
0.453659,0.461463,0.0858537
0.423002,0.479532,0.10039
0.415222,0.5,0.0934489
0.397485,0.504836,0.0996132
0.428016,0.485409,0.0894942
0.426654,0.487057,0.0910834
0.442105,0.4689,0.0909091
0.428161,0.500958,0.0823755
0.409222,0.508165,0.0902978
0.418199,0.49758,0.0909971
0.427053,0.477295,0.101449
0.453749,0.458617,0.0954236
0.442365,0.462069,0.0955665
0.439962,0.466859,0.0989433
0.436647,0.484405,0.0838207
0.408872,0.492768,0.101254
0.427885,0.482692,0.0961538
0.403865,0.519807,0.0830918
0.442829,0.476744,0.0852713
0.431752,0.49274,0.0774443
0.424155,0.476329,0.103382
0.4375,0.486538,0.0788462
0.428571,0.480078,0.0962099
0.445192,0.455769,0.105769
0.424565,0.499033,0.0812379
0.43301,0.478641,0.0902913
0.43973,0.464802,0.101254
0.443259,0.465567,0.0921435
0.444867,0.471483,0.0893536
0.43295,0.485632,0.0862069
0.436606,0.506196,0.0610105
0.411822,0.494186,0.0959302
0.421154,0.498077,0.0846154
0.46757,0.454985,0.0813166
0.452958,0.468477,0.0805044
0.44358,0.483463,0.0749027
0.435328,0.474903,0.0945946
0.444871,0.465005,0.0958773
0.432749,0.477583,0.0964912
0.441406,0.464844,0.0966797
0.422135,0.486778,0.0969638
0.455523,0.460411,0.0889541
0.457808,0.4355,0.113482
0.418288,0.477626,0.107977
0.424447,0.482194,0.0981713
0.445411,0.466667,0.0879227
0.415861,0.507737,0.082205
0.416505,0.513592,0.0776699
0.457253,0.477426,0.0701249
0.426214,0.495146,0.0834951
0.411822,0.507752,0.0833333
0.437743,0.472763,0.0924125
0.419922,0.504883,0.0771484
0.419574,0.478682,0.106589
0.43285,0.468599,0.102415
0.430799,0.488304,0.0847953
0.408163,0.49757,0.0971817
0.413255,0.499025,0.0877193
0.404505,0.488737,0.109696
0.420388,0.473786,0.106796
0.42386,0.493695,0.086324
0.415039,0.488281,0.0976562
0.42968,0.470417,0.101843
0.431731,0.490385,0.0865385
0.421154,0.479808,0.103846
0.420797,0.505345,0.0806608
0.42871,0.482056,0.0911736
0.418057,0.502453,0.0824338
0.412391,0.50726,0.0851888
0.426214,0.485437,0.0961165
0.437439,0.486906,0.0766246
0.434236,0.470986,0.102515
0.429952,0.495652,0.0753623
0.428848,0.474347,0.100678
0.432277,0.480307,0.0912584
0.413191,0.471387,0.117362
0.425656,0.494655,0.0816327
0.407625,0.502444,0.0938416
0.383333,0.509804,0.110784
0.447036,0.48105,0.0777454
0.424537,0.486855,0.0944499
0.416023,0.496139,0.0907336
0.442829,0.475775,0.0862403
0.454898,0.451988,0.0969932
0.426614,0.484344,0.090998
0.445305,0.471442,0.0871249
0.441973,0.480658,0.0802708
0.432563,0.485549,0.0847784
0.408696,0.502415,0.0908213
0.438835,0.484466,0.0815534
0.416342,0.484436,0.107004
0.428432,0.500487,0.0749757
0.419789,0.504323,0.0826129
0.433398,0.494208,0.0762548
0.437984,0.48062,0.0852713
0.41165,0.486408,0.101942
0.427053,0.48599,0.0966184
0.440891,0.477713,0.0881783
0.42483,0.495635,0.085354
0.415459,0.488889,0.104348
0.444229,0.486906,0.0727449
0.4174,0.482893,0.104594
0.431373,0.473529,0.0980392
0.423152,0.5,0.0807393
0.450772,0.454633,0.0994208
0.421512,0.481589,0.0988372
0.413295,0.50578,0.0857418
0.469112,0.439189,0.0955598
0.430769,0.484615,0.0875
0.429672,0.483622,0.088632
0.410331,0.506823,0.0877193
0.453659,0.483902,0.0663415
0.461914,0.476562,0.0673828
0.421053,0.484211,0.101435
0.42289,0.496605,0.0834142
0.429406,0.478092,0.0954236
0.399806,0.500484,0.10455
0.424592,0.487032,0.0960615
0.414423,0.481731,0.110577
0.445192,0.466346,0.0980769
0.429833,0.480864,0.0893032
0.419512,0.493659,0.0897561
0.420498,0.499042,0.0890805
0.420136,0.494676,0.089061
0.425979,0.495702,0.0811843
0.420233,0.493191,0.0904669
0.411079,0.510204,0.0826045
0.436222,0.483934,0.083739
0.447162,0.477495,0.0753425
0.435973,0.484848,0.083089
0.430515,0.479106,0.0981535
0.427459,0.481986,0.0963973
0.444874,0.477756,0.0812379
0.423337,0.502411,0.0819672
0.427043,0.4893,0.0885214
0.420192,0.488462,0.0980769
0.445841,0.475822,0.0802708
0.422631,0.498066,0.0841393
0.402522,0.499515,0.102813
0.41068,0.502913,0.0902913
0.441205,0.474247,0.0864917
0.431448,0.481304,0.0949185
0.44894,0.469171,0.0857418
0.430233,0.49031,0.0872093
0.425944,0.479187,0.100678
0.459748,0.462658,0.0785645
0.431929,0.479922,0.0901077
0.417154,0.495127,0.0945419
0.444874,0.462282,0.10058
0.407907,0.505304,0.0896818
0.390883,0.518914,0.0911736
0.429816,0.469506,0.103582
0.420078,0.501949,0.0808967
0.427326,0.496124,0.0804264
0.457395,0.469148,0.0783546
0.429406,0.472249,0.0983447
0.461388,0.450635,0.0928641
0.435996,0.495669,0.0731473
0.420233,0.488327,0.0953307
0.437378,0.48728,0.0763209
0.411822,0.504845,0.0843023
0.450192,0.470307,0.0833333
0.440465,0.477251,0.0861568
0.451895,0.478134,0.0728863
0.426372,0.483157,0.0991338
0.437132,0.47446,0.089391
0.42451,0.486275,0.0911765
0.438343,0.473025,0.0944123
0.44971,0.469052,0.0860735
0.415295,0.494676,0.0929332
0.413659,0.497561,0.0907317
0.407551,0.519845,0.0774443
0.422741,0.493683,0.0874636
0.421203,0.487106,0.0993314
0.446394,0.469786,0.0867446
0.424272,0.474757,0.100971
0.477073,0.449756,0.0760976
0.424537,0.489776,0.0886076
0.422179,0.4893,0.0933852
0.433594,0.467773,0.102539
0.409533,0.496109,0.0992218
0.423484,0.488932,0.0904716
0.445199,0.458778,0.100873
0.414966,0.489796,0.0962099
0.424592,0.495677,0.0874159
0.405615,0.503388,0.0948693
0.437681,0.494686,0.07343
0.421156,0.494613,0.0910872
0.432777,0.472031,0.0961727
0.405325,0.508876,0.0857988
0.42233,0.498058,0.0864078
0.424008,0.499516,0.0832527
0.439883,0.455523,0.105572
0.425819,0.473988,0.104046
0.446377,0.472464,0.0850242
0.445402,0.471264,0.0881226
0.426456,0.483712,0.0937808
0.447445,0.463838,0.0945034
0.464912,0.474659,0.0643275
0.405222,0.498066,0.101547
0.444337,0.484995,0.0774443
0.41244,0.516746,0.0784689
0.440628,0.483808,0.0785083
0.421965,0.489403,0.0924855
0.446498,0.461089,0.0953307
0.412281,0.508772,0.0867446
0.430515,0.500486,0.068999
0.434402,0.495627,0.0777454
0.447907,0.467381,0.0856865
0.438104,0.470019,0.0957447
0.403116,0.518014,0.0847128
0.436047,0.479651,0.0901163
0.43259,0.491756,0.0834142
0.43304,0.483871,0.0840665
0.425656,0.501458,0.0787172
0.409804,0.50098,0.0892157
0.422135,0.495593,0.0842311
0.420898,0.489258,0.09375
0.447876,0.471042,0.0859073
0.435034,0.492782,0.078922
0.455426,0.47093,0.0794574
0.43829,0.472303,0.0932945
0.453659,0.463415,0.0868293
0.429126,0.485437,0.092233
0.451801,0.460565,0.090555
0.43453,0.468477,0.099903
0.419417,0.480583,0.107767
0.439143,0.47517,0.0915287
0.444015,0.496139,0.0646718
0.42483,0.495635,0.086324
0.451582,0.464046,0.0853308
0.455159,0.457088,0.0906461
0.420388,0.492233,0.0902913
0.390411,0.528376,0.0870841
0.450828,0.47517,0.0788705
0.426357,0.482558,0.0939922
0.428983,0.487524,0.0921305
0.448444,0.466926,0.0875486
0.427459,0.495618,0.0817916
0.398068,0.527536,0.0792271
0.437073,0.465366,0.102439
0.442591,0.478901,0.0814524
0.391813,0.513645,0.0994152
0.454191,0.467836,0.082846
0.424419,0.499031,0.0813953
0.456055,0.466797,0.0800781
0.447876,0.472008,0.0839768
0.438104,0.466151,0.0967118
0.423002,0.486355,0.0945419
0.42955,0.484344,0.0919765
0.402355,0.517174,0.0824338
0.40625,0.489258,0.108398
0.446377,0.475362,0.084058
0.418945,0.489258,0.09375
0.445946,0.468147,0.0897683
0.432327,0.483934,0.0866602
0.429126,0.481553,0.0941748
0.440546,0.464912,0.0984405
0.438835,0.486408,0.0815534
0.409662,0.498551,0.0956522
0.43095,0.487757,0.0871694
0.411306,0.502924,0.0896686
0.412281,0.504873,0.08577
0.412791,0.502907,0.0881783
0.431034,0.477969,0.0957854
0.430097,0.484466,0.0902913
0.449515,0.466019,0.0873786
0.444123,0.454721,0.10501
0.419884,0.487452,0.100386
0.468477,0.459748,0.0775946
0.429395,0.470701,0.104707
0.427459,0.465433,0.110029
0.427032,0.490695,0.0901077
0.412808,0.500493,0.0876847
0.43095,0.49951,0.0705191
0.427613,0.480345,0.0958773
0.443689,0.481553,0.0776699
0.442383,0.492188,0.0703125
0.434236,0.478723,0.0918762
0.43285,0.467633,0.10628
0.4276,0.477162,0.103013
0.449275,0.461836,0.094686
0.454985,0.454985,0.0968054
0.437255,0.487255,0.0784314
0.406067,0.495108,0.100783
0.428155,0.478641,0.0961165
0.419574,0.475775,0.107558
0.411306,0.503899,0.0906433
0.440385,0.480769,0.0836538
0.42345,0.489341,0.0901163
0.393443,0.516876,0.096432
0.407588,0.500973,0.0972763
0.420096,0.487081,0.0956938
0.436592,0.486931,0.0813166
0.428293,0.507317,0.0712195
0.434908,0.478303,0.0916104
0.446602,0.459223,0.0970874
0.418357,0.477295,0.110145
0.445419,0.469786,0.0877193
0.430118,0.489173,0.0836614
0.447368,0.45809,0.0994152
0.454283,0.46487,0.0827719
0.438477,0.472656,0.0908203
0.390029,0.519062,0.0957967
0.422439,0.507317,0.0770732
0.452335,0.468872,0.0826848
0.419574,0.508721,0.0765504
0.435749,0.483092,0.0859903
0.430244,0.490732,0.0829268
0.430515,0.479106,0.0932945
0.41691,0.50826,0.0806608
0.429543,0.492711,0.0835763
0.422439,0.502439,0.08
0.430528,0.488258,0.0821918
0.426326,0.48723,0.0874263
0.421359,0.486408,0.0961165
0.429833,0.473994,0.0961727
0.447747,0.475551,0.0814957
0.441319,0.481086,0.0843841
0.426889,0.489696,0.0883219
0.445631,0.470874,0.092233
0.435078,0.473837,0.0949612
0.442197,0.472062,0.0895954
0.44347,0.473684,0.0877193
0.423598,0.500967,0.0793037
0.419355,0.481916,0.105572
0.459961,0.454102,0.0898438
0.434314,0.471569,0.0970588
0.424926,0.508342,0.0667321
0.430784,0.489835,0.0861568
0.445736,0.486434,0.0717054
0.451895,0.462585,0.0923226
0.403304,0.517979,0.0806608
0.435673,0.47076,0.0935673
0.442401,0.454985,0.107454
0.424951,0.500975,0.0818713
0.4355,0.472357,0.0969932
0.427053,0.48599,0.0917874
0.436959,0.491819,0.0731473
0.442623,0.467695,0.0973963
0.43457,0.473633,0.0976562
0.445525,0.464981,0.0904669
0.409357,0.490253,0.10039
0.429825,0.491228,0.0838207
0.430087,0.48891,0.0877531
0.395934,0.514037,0.0977735
0.420588,0.490196,0.0931373
0.413255,0.498051,0.088694
0.444552,0.474446,0.0867888
0.415938,0.489796,0.0971817
0.435159,0.482229,0.0874159
0.451923,0.458654,0.0942308
0.464355,0.450867,0.0867052
0.438104,0.476789,0.0880077
0.43122,0.492683,0.08
0.424301,0.487946,0.0906461
0.423415,0.473171,0.107317
0.396117,0.51068,0.0951456
0.419417,0.484466,0.100971
0.434363,0.490347,0.0801158
0.442064,0.49075,0.0710808
0.456922,0.452081,0.0929332
0.443259,0.470417,0.0872939
0.442512,0.471498,0.0908213
0.452427,0.474757,0.0747573
0.440154,0.46139,0.101351
0.43804,0.462056,0.104707
0.450867,0.475915,0.0751445
0.414729,0.481589,0.106589
0.423301,0.485437,0.0970874
0.461762,0.461762,0.0851888
0.42029,0.489855,0.0975845
0.450195,0.46875,0.0820312
0.458494,0.470077,0.0752896
0.422027,0.502924,0.079922
0.436523,0.460938,0.106445
0.425388,0.493217,0.0833333
0.455253,0.459144,0.0865759
0.41165,0.503883,0.0893204
0.423337,0.490839,0.0925747
0.42471,0.493243,0.0878378
0.437622,0.488304,0.0769981
0.448409,0.45323,0.105111
0.453928,0.468477,0.085354
0.411877,0.490421,0.100575
0.4375,0.473077,0.0932692
0.442623,0.477338,0.0829315
0.440117,0.46446,0.0963973
0.418762,0.494197,0.0928433
0.426357,0.468992,0.110465
0.457364,0.465116,0.0823643
0.436715,0.484058,0.084058
0.414062,0.496094,0.0947266
0.429122,0.504339,0.0703954
0.416259,0.494613,0.0910872
0.442383,0.469727,0.0927734
0.422222,0.503382,0.0763285
0.429268,0.48,0.0956098
0.445959,0.440117,0.114898
0.427459,0.468354,0.108082
0.451302,0.469624,0.0819672
0.448109,0.471387,0.0843841
0.41165,0.497087,0.0941748
0.434612,0.470993,0.0973451
0.425121,0.49372,0.0859903
0.413827,0.487829,0.0993184
0.432879,0.473735,0.101167
0.437681,0.484058,0.084058
0.42677,0.483026,0.0940834
0.424272,0.493204,0.0912621
0.440233,0.47619,0.0855199
0.44347,0.466862,0.0916179
0.443359,0.458984,0.0996094
0.396501,0.504373,0.102041
0.42968,0.485936,0.086324
0.429816,0.46757,0.107454
0.433078,0.48088,0.0927342
0.420797,0.482021,0.100097
0.427875,0.480507,0.0974659
0.447266,0.456055,0.101562
0.445516,0.483124,0.0742527
0.410107,0.505345,0.0913508
0.429816,0.487899,0.0871249
0.418828,0.512968,0.074928
0.408738,0.513592,0.0834951
0.422072,0.500484,0.0832527
0.420898,0.491211,0.0927734
0.442703,0.473066,0.0852106
0.430918,0.485024,0.0869565
0.40619,0.503868,0.0957447
0.419261,0.501946,0.0836576
0.4148,0.493671,0.101266
0.445205,0.469667,0.0890411
0.455598,0.462355,0.0849421
0.42386,0.478177,0.099903
0.417315,0.478599,0.107977
0.419512,0.48,0.101463
0.424976,0.505324,0.0755082
0.423977,0.48538,0.0945419
0.428016,0.478599,0.103113
0.40332,0.514648,0.0859375
0.424125,0.48249,0.0953307
0.4476,0.459354,0.0950049
0.413592,0.494175,0.0951456
0.445087,0.476879,0.0818882
0.436469,0.478177,0.0882638
0.409002,0.500978,0.0939335
0.432039,0.47767,0.0961165
0.40251,0.505792,0.0974903
0.452148,0.460938,0.0898438
0.440465,0.47241,0.0929332
0.420849,0.496139,0.0868726
0.412391,0.488867,0.0997096
0.434363,0.478764,0.0926641
0.39786,0.497082,0.109922
0.443259,0.471387,0.0882638
0.445525,0.474708,0.0826848
0.439806,0.478641,0.084466
0.435248,0.486855,0.0827653
0.431487,0.48105,0.0913508
0.427326,0.489341,0.0910853
0.435078,0.475775,0.0949612
0.463486,0.45667,0.0847128
0.429406,0.485881,0.090555
0.434236,0.488395,0.0793037
0.429268,0.475122,0.097561
0.4258,0.483996,0.0931135
0.450292,0.465887,0.0906433
0.428016,0.497082,0.0768482
0.42522,0.487781,0.0928641
0.423152,0.505837,0.077821
0.434908,0.492768,0.072324
0.42451,0.498039,0.0794118
0.432432,0.472973,0.101351
0.409627,0.479371,0.113949
0.42002,0.489696,0.0961727
0.461688,0.460718,0.0814743
0.439689,0.483463,0.0817121
0.443478,0.458937,0.100483
0.443689,0.475728,0.0854369
0.445959,0.45667,0.101266
0.434236,0.482592,0.0860735
0.459981,0.458052,0.0848602
0.428295,0.492248,0.0833333
0.391723,0.52358,0.0923965
0.407122,0.504331,0.0943215
0.410107,0.504373,0.0874636
0.408654,0.5,0.0961538
0.42677,0.498545,0.0775946
0.400966,0.503382,0.0985507
0.416422,0.488759,0.0967742
0.419261,0.507782,0.0768482
0.425097,0.498054,0.0817121
0.419417,0.479612,0.101942
0.425532,0.492263,0.0851064
0.419942,0.49185,0.0920422
0.439765,0.503428,0.0597453
0.437196,0.479065,0.0886076
0.393204,0.516505,0.0970874
0.421053,0.496101,0.08577
0.438409,0.479146,0.0892338
0.431068,0.478641,0.0941748
0.430368,0.49323,0.082205
0.439571,0.477583,0.08577
0.410732,0.475122,0.116098
0.44347,0.490253,0.0682261
0.427043,0.48249,0.0953307
0.435922,0.485437,0.0825243
0.434824,0.493815,0.0780209
0.422027,0.479532,0.104288
0.454102,0.467773,0.0849609
0.454545,0.470986,0.0783366
0.418041,0.511154,0.0746848
0.434198,0.478386,0.0902978
0.404878,0.519024,0.0809756
0.440976,0.480976,0.084878
0.437561,0.484027,0.0851888
0.450485,0.472816,0.0776699
0.429833,0.479882,0.0912659
0.442418,0.477927,0.0882917
0.438343,0.479769,0.0867052
0.433594,0.480469,0.0908203
0.45534,0.463107,0.0815534
0.435721,0.465162,0.101079
0.420543,0.487403,0.0968992
0.404692,0.508309,0.0889541
0.439922,0.476744,0.0852713
0.447241,0.468538,0.0871249
0.452148,0.446289,0.105469
0.44971,0.480658,0.0715667
0.433981,0.480583,0.0893204
0.445419,0.461014,0.0935673
0.41691,0.489796,0.0962099
0.43738,0.483622,0.0828516
0.444765,0.471662,0.0883766
0.410972,0.501444,0.0885467
0.456754,0.471331,0.0777454
0.449275,0.47343,0.0830918
0.429268,0.47122,0.103415
0.419231,0.495192,0.0971154
0.420749,0.487992,0.0951009
0.446257,0.465451,0.0911708
0.466143,0.448479,0.0853778
0.42913,0.494624,0.0801564
0.433206,0.485687,0.0906489
0.428019,0.475362,0.101449
0.450867,0.471098,0.083815
0.405769,0.5,0.1
0.449756,0.458537,0.0936585
0.424951,0.482456,0.0984405
0.423225,0.496161,0.0882917
0.394027,0.531792,0.0828516
0.426214,0.496117,0.0864078
0.47025,0.442418,0.0911708
0.419512,0.479024,0.103415
0.412391,0.50726,0.0832527
0.427203,0.498084,0.0804598
0.450192,0.464559,0.0881226
0.42192,0.482056,0.0969932
0.409135,0.505345,0.0894072
0.444985,0.481986,0.0778968
0.4143,0.502449,0.0842311
0.421463,0.478049,0.10439
0.423188,0.495652,0.0888889
0.415784,0.493744,0.0972089
0.403101,0.521318,0.0804264
0.467899,0.452335,0.0817121
0.428012,0.487757,0.08619
0.456395,0.463178,0.0823643
0.441794,0.477099,0.0868321
0.42955,0.481409,0.0919765
0.415279,0.488737,0.0979432
0.467757,0.453321,0.0837344
0.445748,0.465298,0.0928641
0.400196,0.503914,0.0998043
0.428016,0.472763,0.100195
0.431884,0.470531,0.100483
0.4108,0.503375,0.0954677
0.426326,0.485265,0.089391
0.414894,0.499033,0.0938104
0.43666,0.473129,0.0940499
